Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Definition,0,file_id,type,1,,manufacturer,1,,time_created,1,,product,1,,product_name,15,,
Data,0,file_id,type,"4",,manufacturer,"294",,time_created,"1019934542",,product,"841",,product_name,"COROS APEX Pro",,
Definition,0,developer_data_id,manufacturer_id,1,,developer_data_index,1,,application_id,16,,,,,,,,
Data,0,developer_data_id,manufacturer_id,"294",,developer_data_index,"0",,application_id,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|71",,,,,,,,
Definition,0,device_info,timestamp,1,,manufacturer,1,,product_name,15,,,,,,,,
Data,0,device_info,timestamp,"1019934542",s,manufacturer,"294",,product_name,"COROS APEX Pro",,,,,,,,
Definition,0,activity,timestamp,1,,total_timer_time,1,,local_timestamp,1,,num_sessions,1,,type,1,,event,1,,event_type,1,,
Data,0,activity,timestamp,"1013080577",,total_timer_time,"10132.18",s,local_timestamp,"1013080577",,num_sessions,"1",,type,"1",,event,"26",,event_type,"1",,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,11,,units,6,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"8",,fit_base_type_id,"132",,field_name,"Form Power",,units,"Watts",,,,,,,,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,21,,units,5,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"9",,fit_base_type_id,"136",,field_name,"Leg Spring Stiffness",,units,"KN/m",,,,,,,,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,10,,units,6,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"11",,fit_base_type_id,"132",,field_name,"Air Power",,units,"Watts",,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"12",,fit_base_type_id,"134",,field_name,"Sat",,,,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"13",,fit_base_type_id,"136",,field_name,"hdop",,units,"m",,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"14",,fit_base_type_id,"134",,field_name,"cog",,,,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"15",,fit_base_type_id,"134",,field_name,"idx",,,,,,,,,,,
Definition,0,event,timestamp,1,,event,1,,event_type,1,,event_group,1,,,,,,,,,,,
Data,0,event,timestamp,"1013080577",s,event,"0",,event_type,"0",,event_group,"0",,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,activity_type,1,,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080577",s,distance,"0.0",m,activity_type,"43",,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,heart_rate,1,,activity_type,1,,,,,,,,,,,
Data,0,record,timestamp,"1013080578",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080579",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080580",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080581",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080582",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080583",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080584",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080585",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080586",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080587",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080588",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080589",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080590",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080591",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080592",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080593",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080594",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080595",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080596",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080597",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080598",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080599",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080600",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080601",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080602",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080603",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080604",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080605",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080606",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080607",s,distance,"0.0",m,heart_rate,"96",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080608",s,distance,"0.0",m,heart_rate,"96",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080609",s,distance,"0.0",m,heart_rate,"96",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080610",s,distance,"0.0",m,heart_rate,"100",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080611",s,distance,"0.0",m,heart_rate,"100",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080612",s,distance,"0.0",m,heart_rate,"102",bpm,activity_type,"43",,,,,,,,,,,
Data,0,record,timestamp,"1013080613",s,distance,"0.0",m,heart_rate,"101",bpm,activity_type,"43",,,,,,,,,,,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,heart_rate,1,,activity_type,1,,idx,1,,Sat,1,,hdop,1,,cog,1,,
Data,0,record,timestamp,"1013080614",s,position_lat,"636745560",semicircles,position_long,"-38058578",semicircles,distance,"0.0",m,heart_rate,"101",bpm,activity_type,"43",,idx,"37",null,Sat,"13",null,hdop,"1.2",m,cog,"164",null,
Data,0,record,timestamp,"1013080615",s,position_lat,"636745530",semicircles,position_long,"-38058637",semicircles,distance,"0.0",m,heart_rate,"101",bpm,activity_type,"43",,idx,"38",null,Sat,"13",null,hdop,"1.2",m,cog,"164",null,
Data,0,record,timestamp,"1013080616",s,position_lat,"636745508",semicircles,position_long,"-38058714",semicircles,distance,"0.0",m,heart_rate,"101",bpm,activity_type,"43",,idx,"39",null,Sat,"13",null,hdop,"1.2",m,cog,"164",null,
Data,0,record,timestamp,"1013080617",s,position_lat,"636745496",semicircles,position_long,"-38058824",semicircles,distance,"0.0",m,heart_rate,"102",bpm,activity_type,"43",,idx,"40",null,Sat,"13",null,hdop,"1.2",m,cog,"164",null,
Data,0,record,timestamp,"1013080618",s,position_lat,"636745484",semicircles,position_long,"-38058932",semicircles,distance,"1.5",m,heart_rate,"102",bpm,activity_type,"43",,idx,"41",null,Sat,"13",null,hdop,"0.9",m,cog,"51",null,
Data,0,record,timestamp,"1013080619",s,distance,"3.0",m,heart_rate,"105",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,heart_rate,1,,speed,1,,activity_type,1,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080620",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080621",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080622",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080623",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080624",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080625",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080626",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080627",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080628",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080629",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080630",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080631",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080632",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080633",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080634",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080635",s,distance,"3.0",m,heart_rate,"105",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080636",s,distance,"3.0",m,heart_rate,"105",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080637",s,distance,"3.0",m,heart_rate,"105",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080638",s,distance,"3.0",m,heart_rate,"105",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080639",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080640",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080641",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080642",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080643",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080644",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080645",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080646",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080647",s,distance,"3.0",m,heart_rate,"107",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080648",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080649",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
Data,0,record,timestamp,"1013080650",s,distance,"3.0",m,heart_rate,"106",bpm,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,
